text_id,text,mention,offset,kb_id
11496,蜻蜓为例，虽然有过阶段反弹，但随后再次步入慢慢熊途。再看看2015年8月破发的国泰君安，虽然走势比红蜻蜓好一点，但在白马股和蓝筹股大涨的背景下，该股也是表现平平。和信投顾肖玉航认为，通过目前市场品,红蜻蜓,49,171
11497,经销商及终端则可以实现正常顺价价差和增值收益两大获益方式。其指出，为了能够保证控盘分利政策的执行，五粮液无论是在新普五的产品包装还是在营销人员的配备和营销政策的支持上都做了重要的改进。在产品包装上，,五粮液,49,35
11498,，同时卖出5950万元，净卖出2459万元。另外，知名游资席位中信证券上海分公司买入9957万元。 中国长城财务数据显示，公司2019年一季度实现收入19.20亿元，同比降0.49%；实现归母净利润5,中国长城,50,3
11499,创投板块午后再度崛起，高新发展涨停，高鸿股份大涨8%，大众公用、紫江企业纷纷跟涨。（文章来源：证券时报网）(责任编辑：D,高新发展,11,22
11500,观休闲亭、未棚墅、未蔬棚、未牲棚等产品的“太·未”系列产品同样收效甚微。黄鸣在2015年底公开表示，太阳能微厨系列产品在整体销售业绩中占比还是不大，还在探索中。“我并不看好皇明的转型，一个企业当它的,太阳能,50,-1
11501,阳光城境外全资子公司完成发行1.5亿美元高级担保债券,阳光城,0,23
11502,上海自贸区概念午后异动陆家嘴涨停,陆家嘴,11,129
11503,摘要停牌一天后，新世界百货中国(00825.HK)在6月7日早上复牌，盘前报1.94元，升幅高达45.9%。两天前，,新世界,8,-1
11504,"其他白酒股也纷纷蠢蠢欲动,五粮液、古井贡酒、贵州茅台、山西汾酒、泸州老窖及沱牌舍得盘中均大幅拉高",古井贡酒,17,18
11505,上海机场半年报净利增近两成 证金略有增持,上海机场,0,76
11506,人表示，此次进港列车的开行，为探索完善城市群布局和形态、促进人口经济资源环境相协调提供了动力，是实现环渤海经济区、雄安新区、中原经济区、武汉都市圈、珠三角经济区、粤港澳大湾区相互连通、优势互补、互利共,环渤海,50,-1
11507,资产包。虽然31.69亿元的出价总额成为阿里拍卖平台自2012年运营以来的单一最高价，但这一成交价与金融街去年在同一区域通过招拍挂获得的另一幅地块相比，相当于打了近八折。据记者了解，目前已有碧桂园、珠,金融街,50,7
11508,地监管部门的许可经营，工商、安监等部门也出具了合法合规证明。2016年7月8日，承德市文物局、承德避暑山庄及周围寺庙景区管理委员会出具《证明》，载：因公司设立时尚未有明确的法律规定等历史原因，关于,避暑山庄,49,-1
11509,检察机关依法对安徽水利厅原纪检组组长方卫星决定逮捕,安徽水利,7,-1
11510,016.6.16经营者备备案登记（四川案登记表广元）出入境检中华人民共和国8验检疫报百夫长四川出入境检验1607071347-2016.7.12检企业备检疫局360000,百夫长,42,314
11511,"如今直面全球投行的竞争,华泰证券混合所有制改革和职业经理人制度试点势在必行",华泰证券,12,156
11512,改善生态环境推进绿色生态园区建设,绿色生态,8,-1
11513,完全统计，截止到目前，已有二百家以上上市公司被列为被告，包括诸多知名的上市公司，如东方电子、五粮液、佛山照明、华锐风电、京天利、海润光伏、大智慧、方正证券等。对虚假陈述的上市公司起诉索赔的投资者超过二,佛山照明,50,12
11514,其中，优美宜居的生态环境最为重要，要抓住时机，开拓进取，让广大人民群众早日享有天蓝地绿水净的美好生产生活环境,天蓝地绿,39,-1
11515,及业务集成、智联城市大脑等)，在资本、基础设施、物联网应用、平台等方面进行深度合作。 值得一提的是，东方明珠与富士康将共同投资建设上海物联运营主体，包括合资共建平台公司，主要开发城市大脑、物联网运营管,东方明珠,50,125
11516,南京熊猫电子(00553)发布公告，该公司公司于2019年1月11日与平安银行股份有限公司签订协议，,南京熊猫,0,135
11517,宴席市场又来一员猛将水井坊营销组合拳赋能臻酿八号禧庆版！,水井坊,10,-1
11518,统电动力汽车的“续航里程”概念不同，汉能让汽车中短途“不插电无限行驶”成为可能。如今，汉能已经将薄膜太阳能技术应用于帐篷、背包、衣服以及共享单车。“这将是能源利用观念的一场革命。”汉能方面表示，薄膜发,太阳能,50,-1
11519,继7月5日首次下调新城控股估值之后，7月9日，东方红资管再发公告，称经与基金托管人协商一致，自7月8日起，对旗下基金持有的新城控股(601155),东方红,23,-1
11520,10元，跌10.02%；坚瑞沃能报1.80元，跌10.00%；炼石有色报14.32元，跌9.99%；西安饮食报3.79元，跌9.98%。注：以上信息仅供参考，不对您构成任何投资建议。,西安饮食,50,28
11521,比，映客直播去年的净利润则超过86%的A股公司去年净利润，超过张家港行、吴江银行等银行股，顺发恒业、浦东金桥等地产股。德银预计，IPO后映客的净利润将持续增长，2018年的净利将接近10.16亿元人,浦东金桥,50,127
11522,"王力宏全球演唱会定档当代东方斥资9亿今年9月,当代东方发布公告,将投资某一线明星的世界巡回演唱会,预计演唱会总投资为6亿元~9亿元,其中演唱会制作费用3.5亿元",当代东方,10,24
11523,六间房进行增资。增资完成后，六间房注册资本由2000万元增加至2598.6710万元，其中宋城演艺持股比例为76.96%，花椒壹号持股比例为15.36%，花椒贰号持股比例为7.68%。,宋城演艺,45,56
11524,南京公用控股（集团）有限公司发行了10亿元五年期资产支持票据,南京公用,0,-1
11525,主要考量；3)唐山区域内成熟度的钢铁产业集群以及水铁联运的优势使得其将成为雄安新区基建的潜在供应者，唐山港作为区域内重要矿石进口和钢材装卸港口将率先受益。 ※ 盈利预测及估值 我们预计公司17/18/,唐山港,50,-1
11526,个重大进展，是专门针对义乌小商品的市场采购贸易方式的确立。一个集装箱就是一个小超市，意味着在义乌国际小商品城、各专业市场和专业街采购出口商品，由符合条件的经营者在采购地办理出口通关手续。徐博说，这对义,小商品城,50,107
11527,要的任务和责任。中国能源研究会理事长吴新雄当天表示，《能源发展“十三五”规划》已明确，到2020年，中国核电比重将从当前的2%提高到4%。核电是大国重器，推动核电“走出去”，对于促进我国装备制造业转型,中国核电,50,-1
11528,理咨询、商务咨询服务（以上咨询除经纪），企业形象策划，商业性简单加工及商品展示，普通货运。Ⅱ.上海川山甲于2015年11月26日取得上海市浦东新区城市交通运输管理署颁发的沪交运管许可浦字31011,川山甲,49,-1
11529,。据了解，成立的合资公司暂定名为特恒通新能源投资有限公司，经营范围涉及新能源汽车及其相关产业等。本次中国动力和中电广通将各自以现金1.25亿元出资，分别拥有合资公司25%的股权，合资公司董事会共由5名,中国动力,50,109
11530,Asda。沃尔玛作为全球500强排名第一的公司，现如今已经远比山姆-沃尔顿起初想象的还要庞大。传承的成功之道沃尔顿家族在创办与传承企业的过程中，成功的首要因素是按现代企业结构运行。家族企业传承是超越企,成功之道,50,-1
11531,港口水运板块午后直线拉升连云港率先涨停,连云港,12,145
11532,是本公司股东。2.本公司董事、监事、高级管理人员及信息披露事务负责人。（七）会议地点梅州市县区华侨城扶贵东路新苑一街25号会议室二、会议审议事项（一）审议《关于公司2018年度监事会工作报告,华侨城,47,-1
11533,北大荒大幅削减酒类业务,北大荒,0,119
11534,与上周持平。棉花期货结算价格小幅高位调整，玉米期货结算价格持续上行。近日，《哥斯拉2:怪兽之王》、《阿拉丁》等进口影片于国内陆续上映拉动电影票房收入环比明显改善。【资源品】钢材库存减少速率有所放缓，钢,阿拉丁,50,-1
11535,实施“回购股份项目”，并相应调减补充流动资金规模。 修改方案前： 修改方案后： 对于方案调整的变化，东方时尚给出的解释为，“根据目前市场环境、政策的变化，经谨慎考虑。” 同日，唐人神亦发布了公开发行可,东方时尚,50,176
11536,白云山(00874)审议通过与王老吉药业签订《商标许可合同》等议案,白云山,0,103
11537,首个区级“城市大脑”在沪发布 东方明珠打造智慧城市新样板,东方明珠,15,125
11538,团相关人员表示，赛特购物中心闭店后要升级改造，但目前没有更多的信息可以透露。实际上，这种老店的未来，王府井集团也并不清楚。搞商业地产的一般分析认为，老牌百货商场的关闭潮，主要是这样的几个原因：1、电,王府井,50,139
11539,全景网11月1日讯金字火腿（002515）周五盘后公告称，公司委托中国农业银行金华市分行向金华市百事达市场开发有限公司提供贷款8000万元人民币，贷款期限为2013年10月31日至2014年6月4日，贷款年利率14.4%,百事达,48,-1
11540,20-理计螺纹钢Ф28-32HRB400E重钢4380-20暂缺理计螺纹钢Ф28-32HRB400E新金山4320-30暂缺理计螺纹钢Ф28-32HRB400E贵航特钢桂鑫4300-30暂缺理计螺纹钢,新金山,50,-1
11541,上网自学制造飞机爆米花小贩圆飞行梦,爆米花,8,-1
11542,)就2017年8月签署的委托管理服务合同部分内容条件进行了变更。根据天池公司与集团公司及景区公司就长白山景区运营签订的委托合同，三方涉及的交易内容为两部分，一是景区服务运营管理的委托，二是景区资产经,长白山,49,-1
11543,近日，记者从河北省唐山市政府新闻办公室举行的新闻发布会上获悉，唐山港已初步形成以内陆港为节点、东出西联、陆海联动的内陆港框架体系，对港口的支撑作用日益凸显。截至2,唐山港,31,-1
11544,的总是“老三样”兵马俑、华山、城墙。优质的景点景区大都集中在以省会西安为中心的100公里以内，游客来陕西旅游逛个西安，印象中的陕西似乎已经逛完了。占据陕西面积三分二还多的陕南、陕北对游客的吸引力相当弱,陕西旅游,50,-1
